"name","Group.Topic","Code_Display","Description","Usage","Comment","ICASA_standard"
"DR000","drainage_management","FL_DRNTYPE","No drainage",NA,NA,1
"DR001","drainage_management","FL_DRNTYPE","Ditches",NA,NA,1
"DR002","drainage_management","FL_DRNTYPE","Sub-surface tiles",NA,NA,1
"DR003","drainage_management","FL_DRNTYPE","Surface furrows",NA,NA,1
